"Province_State","date","confirmed","deaths","population","change_confirmed","change_deaths","rolling_ave_confirmed","rolling_ave_deaths","perc_change","pop_perc","status","status_bin"
"Missouri",2020-09-04,91441,1607,6083672,1587,21,1369.625,14.875,4.63124902197226,11.2565651139641,"stable",-1
"Missouri",2020-09-05,93365,1668,6083672,1924,61,1426.625,21,5.30929346618292,11.7250321845096,"stable",-1
"Missouri",2020-09-06,94674,1685,6083672,1309,17,1403.625,19.625,1.79989979735923,11.5360016121842,"stable",-1
"Missouri",2020-09-07,95580,1687,6083672,906,2,1359.25,19.25,0.0493123232153213,11.1712958884042,"stable",-1
"Missouri",2020-09-08,96376,1690,6083672,796,3,1312.875,17.875,-1.86564956164632,10.7901527235525,"stable",-1
"Missouri",2020-09-09,97702,1702,6083672,1326,12,1342,17.5,-2.78203690139771,11.0295229591602,"stable",-1
"Missouri",2020-09-10,98966,1713,6083672,1264,11,1316.875,16.875,-2.85189602595275,10.823027605696,"stable",-1
"Missouri",2020-09-11,100508,1720,6083672,1542,7,1331.75,16.75,-0.904059258947557,10.9452810736674,"stable",-1
"Missouri",2020-09-12,102510,1728,6083672,2002,8,1383.625,15.125,2.32589791165599,11.3716272014665,"stable",-1
"Missouri",2020-09-13,104192,1731,6083672,1682,3,1353.375,7.875,0.373951784382853,11.1230109052559,"stable",-1
"Missouri",2020-09-14,105500,1738,6083672,1308,7,1353.25,6.625,1.19582383797154,11.1219835651889,"stable",-1
"Missouri",2020-09-15,106875,1756,6083672,1375,18,1411.875,8.625,2.63409993175174,11.6038060566053,"stable",-1
"Missouri",2020-09-16,108117,1765,6083672,1242,9,1467.625,9.375,2.76149010005799,12.061999726481,"stable",-1
"Missouri",2020-09-17,109825,1782,6083672,1708,17,1515.375,10,5.3257309072547,12.4544436320696,"stable",-1
"Missouri",2020-09-18,111660,1810,6083672,1835,28,1586.75,12.125,7.67628498051834,13.0410548103185,"stable",-1
"Missouri",2020-09-19,113104,1825,6083672,1444,15,1574.5,13.125,5.34627770859441,12.9403754837539,"stable",-1
"Missouri",2020-09-20,114397,1826,6083672,1293,1,1485.875,12.25,0.599966599119742,12.2119913762609,"stable",-1
"Missouri",2020-09-21,115779,1838,6083672,1382,12,1448.375,13.375,-2.20261710361768,11.9037893561652,"stable",-1
"Missouri",2020-09-22,116876,1867,6083672,1097,29,1422,16.125,-5.41613683314945,11.6870206020311,"stable",-1
"Missouri",2020-09-23,118454,1938,6083672,1578,71,1447.375,22.75,-4.17921939249848,11.8955706356293,"stable",-1
"Missouri",2020-09-24,119803,1951,6083672,1349,13,1460.75,23.25,-0.825981413856631,12.0054960227968,"stable",-1
"Missouri",2020-09-25,121707,1991,6083672,1904,40,1485.25,26.125,1.21226127904331,12.206854675926,"stable",-1
"Missouri",2020-09-26,123750,2054,6083672,2043,63,1511.25,30.5,2.93408323131162,12.420541409859,"stable",-1
"Missouri",2020-09-27,125252,2053,6083672,1502,-1,1518.5,28.5,2.33822599245982,12.4801271337442,"stable",-1
"Missouri",2020-09-28,126493,2057,6083672,1241,4,1512,28.875,1.68483770985681,12.426705450261,"stable",-1
"Missouri",2020-09-29,126751,2066,6083672,258,9,1371.5,28.5,-3.73951784382853,11.2719752149689,"stable",-1
"Missouri",2020-09-30,126945,2069,6083672,194,3,1258.625,25.25,-8.30501710151369,10.3442871344806,"stable",-1
"Missouri",2020-10-01,127121,2074,6083672,176,5,1083.375,17,-14.3046830927111,8.90395636056645,"stable",-1
"Missouri",2020-10-02,131241,2146,6083672,4120,72,1429.75,24.375,-2.70395905630678,11.7507156861843,"stable",-1
"Missouri",2020-10-03,132858,2164,6083672,1617,18,1393.875,21.625,0.735575487961876,11.4558690869593,"stable",-1
"Missouri",2020-10-04,134298,2173,6083672,1440,9,1318.5,14.875,1.96838356834491,10.8363830265668,"stable",-1
"Missouri",2020-10-05,135604,2175,6083672,1306,2,1294,15.25,6.92427205148469,10.6350243734376,"stable",-1
"Missouri",2020-10-06,136574,2196,6083672,970,21,1260.125,17.375,-5.57640188359925,10.3566152152845,"stable",-1
"Missouri",2020-10-07,137685,2225,6083672,1111,29,1366.75,19.875,-0.891731178143726,11.2329362924234,"stable",-1
"Missouri",2020-10-08,139269,2255,6083672,1584,30,1540.5,23.25,7.29822383586755,12.6609389855337,"stable",-1
"Missouri",2020-10-09,141285,2380,6083672,2016,125,1770.5,38.25,15.6648813414004,14.5512447087877,"outbreak",1
"Missouri",2020-10-10,145932,2407,6083672,4647,27,1836.375,32.625,18.9441508352193,15.0926529240893,"outbreak",1
"Missouri",2020-10-11,146188,2408,6083672,256,1,1666.25,30.5,9.84602720199248,13.6944430929215,"outbreak",1
"Missouri",2020-10-12,146443,2408,6083672,255,0,1518.125,29.375,-0.735575487961876,12.4770451135433,"outbreak",1
"Missouri",2020-10-13,146659,2408,6083672,216,0,1381.875,29.125,-12.7760010730362,11.3572444405287,"outbreak",1
"Missouri",2020-10-14,151077,2513,6083672,4418,105,1812.875,39.625,-0.772559730373367,14.8995129914959,"outbreak",1
"Missouri",2020-10-15,152951,2445,6083672,1874,-68,1908.25,27.5,7.9557214787385,15.6833734626061,"outbreak",1
"Missouri",2020-10-16,155215,2463,6083672,2264,18,1993.25,26,15.619678378453,16.3819647081565,"outbreak",1
"Missouri",2020-10-17,157399,2566,6083672,2184,103,2014.25,23.25,20.7892535955259,16.5545578394101,"outbreak",1
"Missouri",2020-10-18,159240,2580,6083672,1841,14,1663.5,21.625,-4.91068552019241,13.6718416114478,"outbreak",1
"Missouri",2020-10-19,160709,2588,6083672,1469,8,1815.125,22.5,-3.06147339961786,14.9180051127017,"outbreak",1
"Missouri",2020-10-20,162143,2614,6083672,1434,26,1962.5,25.75,-1.01090262591409,16.129239051678,"outbreak",1
"Missouri",2020-10-21,163593,2641,6083672,1450,27,2116.75,29.125,3.36967541971362,17.3969766943385,"outbreak",1
"Missouri",2020-10-22,165544,2657,6083672,1951,16,1808.375,18,4.76274855054645,14.8625287490844,"outbreak",1
"Missouri",2020-10-23,167546,2689,6083672,2002,32,1824.375,30.5,0.304092659827814,14.9940282776586,"outbreak",1
"Missouri",2020-10-24,170154,2798,6083672,2608,109,1867.375,41.875,-3.12722316390496,15.3474332607018,"outbreak",1
"Missouri",2020-10-25,172081,2810,6083672,1927,12,1835.25,30.5,-9.25427932340862,15.0834068634864,"outbreak",1
"Missouri",2020-10-26,173843,2806,6083672,1762,-4,1825.375,28.25,0.558872996440308,15.0022469981945,"outbreak",1
"Missouri",2020-10-27,175506,2845,6083672,1663,39,1849.625,32.125,0.830090774124575,15.2015509711898,"outbreak",1
"Missouri",2020-10-28,177741,2874,6083672,2235,29,1949.75,32.5,2.70806841657473,16.0244503648454,"outbreak",1
"Missouri",2020-10-29,178165,2881,6083672,424,7,1821.5,30,-0.452029629473778,14.9703994561179,"outbreak",1
"Missouri",2020-10-30,183587,2932,6083672,5422,51,2255.375,34.375,14.1361993217254,18.5362968286259,"outbreak",1
"Missouri",2020-10-31,186384,3026,6083672,2797,94,2354.75,42.125,16.6059248427594,19.3530321818796,"outbreak",1
"Missouri",2020-11-01,188812,3027,6083672,2428,1,2332.25,28.625,12.5746424199069,19.1681109698222,"outbreak",1
"Missouri",2020-11-02,191674,3032,6083672,2862,5,2449.125,27.75,20.633097905344,20.1286739324539,"outbreak",1
"Missouri",2020-11-03,193973,3066,6083672,2299,34,2516.25,32.5,8.57623487919796,20.6803555484254,"outbreak",1
"Missouri",2020-11-04,196815,3090,6083672,2842,24,2663.625,30.625,10.1542292220882,21.8915894874017,"outbreak",1
"Missouri",2020-11-05,200666,3108,6083672,3851,18,2865.625,29.25,17.5346402633147,23.5517710356508,"outbreak",1
"Missouri",2020-11-06,205021,3132,6083672,4355,24,3357,31.375,29.8462836260732,27.5902448389723,"outbreak",1
"Missouri",2020-11-07,209577,3153,6083672,4556,21,3248.75,27.625,24.0808511701486,26.7005683409625,"outbreak",1
"Missouri",2020-11-08,213458,3156,6083672,3881,3,3384.25,16.25,23.6904619446939,27.8142049735752,"outbreak",1
"Missouri",2020-11-09,216913,3156,6083672,3455,0,3512.625,16.125,21.2700487468752,28.8692832223696,"outbreak",1
"Missouri",2020-11-10,221466,3294,6083672,4553,138,3724,32.75,12.0650817466819,30.6065152756427,"outbreak",1
"Missouri",2020-11-11,225585,3318,6083672,4119,24,3951.5,31.5,23.102823426378,32.476274197557,"outbreak",1
"Missouri",2020-11-12,230638,3341,6083672,5053,23,4227.875,31.375,27.7340724483503,34.7477230856627,"outbreak",1
"Missouri",2020-11-13,235259,3362,6083672,4621,21,4324.125,31.75,26.6779668594888,35.5387749372418,"outbreak",1
"Missouri",2020-11-14,244545,3377,6083672,9286,15,4940.5,30.625,39.9922941276255,40.6045888075491,"outbreak",1
"Missouri",2020-11-15,245302,3380,6083672,757,3,4465.625,28.375,16.9017987820514,36.7017238930698,"outbreak",1
"Missouri",2020-11-16,249549,3395,6083672,4247,15,4511.375,29.875,9.32002908769572,37.0777303575867,"outbreak",1
"Missouri",2020-11-17,255006,3459,6083672,5457,64,4761.625,37.875,14.382760937802,39.1344651716924,"outbreak",1
"Missouri",2020-11-18,259638,3481,6083672,4632,22,4771.5,23.375,-5.55585508225953,39.2156250369842,"outbreak",1
"Missouri",2020-11-19,264173,3513,6083672,4535,32,4823.5,24.375,11.7650984471221,39.6429985048504,"outbreak",1
"Missouri",2020-11-20,268855,3551,6083672,4682,38,4777.125,26.25,8.73649992964775,39.2618553399986,"outbreak",1
"Missouri",2020-11-21,273695,3568,6083672,4840,17,4804.5,25.75,1.4095105719046,39.4868428146685,"outbreak",1
"Missouri",2020-11-22,277891,3572,6083672,4196,4,4168.25,24.375,-19.831772653095,34.2576818737105,"outbreak",1
"Missouri",2020-11-23,281431,3580,6083672,3540,8,4516.125,25,-10.1049168988729,37.1167692801321,"outbreak",1
"Missouri",2020-11-24,285429,3764,6083672,3998,184,4485,46.125,-9.60357494618382,36.8609616034527,"outbreak",1
"Missouri",2020-11-25,289808,3802,6083672,4379,38,4350.25,42.875,-14.9334152137065,35.7534890112419,"outbreak",1
"Missouri",2020-11-26,294111,3835,6083672,4303,33,4309.125,44.25,4.63124902197226,35.4154941292035,"outbreak",1
"Missouri",2020-11-27,297297,3836,6083672,3186,1,4140.5,40.375,-12.34862760517,34.0296123788396,"outbreak",1
"Missouri",2020-11-28,299697,3844,6083672,2400,8,3855.25,36.625,-20.702957029899,31.6852223459779,"outbreak",1
"Missouri",2020-11-29,302931,3850,6083672,3234,6,3654.5,35.25,-22.8726992513732,30.0353141983986,"outbreak",1
"Missouri",2020-11-30,306868,3861,6083672,3937,11,3622.125,36.125,-22.5850440326171,29.7692331210493,"outbreak",1
"Missouri",2020-12-01,309884,4026,6083672,3016,165,3556.625,55.75,-19.1948218115638,29.2309069259487,"outbreak",1
"Missouri",2020-12-02,312810,4077,6083672,2926,51,3422.625,39.125,-14.2224958873522,28.1295983741398,"outbreak",1
"Missouri",2020-12-03,316953,4141,6083672,4143,64,3393.125,42.375,-8.59267232026973,27.8871461183312,"outbreak",1
"Missouri",2020-12-04,321209,4216,6083672,4256,75,3387.25,47.625,-7.72148794346572,27.8388611351828,"outbreak",1
"Missouri",2020-12-05,326197,4276,6083672,4988,60,3612.5,55,1.83688403977072,29.6901279358913,"outbreak",1
"Missouri",2020-12-06,329974,4284,6083672,3777,8,3784.625,55,11.9007073359642,31.1047752081309,"outbreak",1
"Missouri",2020-12-07,332809,4289,6083672,2835,5,3734.75,54.875,11.2308816122894,30.6948665214035,"outbreak",1
"Missouri",2020-12-08,336147,4430,6083672,3338,141,3659.875,71.125,8.96251474438464,30.079489821279,"outbreak",1
"Missouri",2020-12-09,338940,4470,6083672,2793,40,3632,55.5,0.641060201799177,29.8503929863411,"outbreak",1
"Missouri",2020-12-10,343068,4544,6083672,4128,74,3782.25,58.375,-0.0780778450909253,31.0852557468581,"outbreak",1
"Missouri",2020-12-11,344080,4551,6083672,1012,7,3390.875,51.25,-11.3048500971124,27.8686539971254,"outbreak",1
"Missouri",2020-12-12,350961,4602,6083672,6881,51,3719,48.25,1.94372740673725,30.5654216729633,"outbreak",1
"Missouri",2020-12-13,353647,4609,6083672,2686,7,3431.25,41.625,-6.59963259031716,28.2004848387619,"outbreak",1
"Missouri",2020-12-14,356656,4613,6083672,3009,4,3335.25,41.125,-14.6950723181657,27.4114876673167,"outbreak",1
"Missouri",2020-12-15,359615,4837,6083672,2959,224,3350.75,68.5,-1.31910464600984,27.538877835623,"outbreak",1
"Missouri",2020-12-16,362497,4900,6083672,2882,63,3293.75,58.75,-13.9800436315436,27.0704107650774,"outbreak",1
"Missouri",2020-12-17,366257,4951,6083672,3760,51,3414.625,60.125,-0.546544915636477,28.0638486098527,"outbreak",1
"Missouri",2020-12-18,369947,4980,6083672,3690,29,3359.875,54.5,0.809543972784857,27.6138736605129,"outbreak",1
"Missouri",2020-12-19,373014,5048,6083672,3067,68,3616.75,62.125,8.74471865018364,29.7250574981689,"outbreak",1
"Missouri",2020-12-20,375287,5076,6083672,2273,28,3040.75,59.25,-8.31734518231752,24.991074469498,"outbreak",1
"Missouri",2020-12-21,378431,5088,6083672,3144,12,3098,59.875,-10.4090095587007,25.4615962201775,"outbreak",1
"Missouri",2020-12-22,380637,5301,6083672,2206,213,2997.625,86,-11.9089260565001,24.6366421463879,"outbreak",1
"Missouri",2020-12-23,383730,5406,6083672,3093,105,3014.375,71.125,-19.8030071312194,24.774305715364,"outbreak",1
"Missouri",2020-12-24,387092,5451,6083672,3362,45,3074.375,68.875,1.10541791207679,25.2674289475172,"outbreak",1
"Missouri",2020-12-25,388855,5460,6083672,1763,9,2824.75,63.625,-8.98306154572436,23.2158308337465,"outbreak",1
"Missouri",2020-12-26,390872,5470,6083672,2017,10,2615.625,61.25,-12.5582049788351,21.4970909016791,"outbreak",1
"Missouri",2020-12-27,392350,5471,6083672,1478,1,2417,52.875,-19.6386327205017,19.8646475352386,"outbreak",1
"Missouri",2020-12-28,394016,5477,6083672,1666,6,2341.125,50.125,-24.1055073317562,19.2410521145782,"outbreak",1
"Missouri",2020-12-29,396890,5578,6083672,2874,101,2307.375,61.25,-17.0086421490179,18.963670296492,"outbreak",1
"Missouri",2020-12-30,399955,5664,6083672,3065,86,2414.75,45.375,-6.60374195058511,19.8461554140328,"outbreak",1
"Missouri",2020-12-31,403859,5694,6083672,3904,30,2516.125,36,3.25872269247915,20.6793282083584,"outbreak",1
"Missouri",2021-01-01,408006,5717,6083672,4147,23,2614.25,33.25,8.97895218545641,21.4857901609423,"outbreak",1
"Missouri",2021-01-02,410744,5721,6083672,2738,4,2736.125,32.625,14.095105719046,22.4874467262535,"outbreak",1
"Missouri",2021-01-03,413295,5740,6083672,2551,19,2802.875,33.75,12.7595636319644,23.0360463220239,"outbreak",1
"Missouri",2021-01-04,414812,5742,6083672,1517,2,2807.75,33.875,9.58713750511204,23.0761125846364,"outbreak",1
"Missouri",2021-01-05,417633,5957,6083672,2821,215,2952.125,60,11.1076008042511,24.262690362005,"outbreak",1
"Missouri",2021-01-06,420070,5992,6083672,2437,35,2897.5,51.75,5.30518410591498,23.8137427527322,"outbreak",1
"Missouri",2021-01-07,424946,6064,6083672,4876,72,3123.875,50,10.5528371680788,25.6742556140436,"outbreak",1
"Missouri",2021-01-08,429150,6101,6083672,4204,37,3161.375,50.875,11.625380198012,25.9824576341394,"outbreak",1
"Missouri",2021-01-09,433165,6143,6083672,4015,42,3144.875,53.25,6.33663353316878,25.8468487452972,"outbreak",1
"Missouri",2021-01-10,435999,6150,6083672,2834,7,3156.875,53.625,8.52692255598264,25.9454733917279,"outbreak",1
"Missouri",2021-01-11,437859,6154,6083672,1860,4,3070.5,51.75,-1.75469683441185,25.2355814054407,"outbreak",1
"Missouri",2021-01-12,440149,6353,6083672,2290,199,3167.125,76.375,0.189030572325398,26.0297152772207,"outbreak",1
"Missouri",2021-01-13,442420,6381,6083672,2271,28,3098.375,53,-1.52868201967496,25.4646782403785,"outbreak",1
"Missouri",2021-01-14,445287,6427,6083672,2867,46,3152.125,54.375,-0.156155690181851,25.9064344691824,"outbreak",1
"Missouri",2021-01-15,447621,6462,6083672,2334,35,2834.375,49.75,-7.76258154614516,23.2949360189044,"outbreak",1
"Missouri",2021-01-16,449819,6493,6083672,2198,31,2583.625,49,-19.18249373076,21.2340918445307,"outbreak",1
"Missouri",2021-01-17,451332,6496,6083672,1513,3,2270.875,44.125,-27.2039649737856,18.6636869969321,"outbreak",1
"Missouri",2021-01-18,452703,6500,6083672,1371,4,2088,43.75,-34.9829839610025,17.1606884789318,"outbreak",1
"Missouri",2021-01-19,453987,6513,6083672,1284,13,2016,44.875,-26.9039816742257,16.5689406003479,"outbreak",1
"Missouri",2021-01-20,455825,6712,6083672,1838,199,1959.5,44.875,-20.5180358178416,16.1045828900703,"outbreak",1
"Missouri",2021-01-21,457969,6748,6083672,2144,36,1943.625,45.875,-10.7583051814759,15.9741107015631,"outbreak",1
"Missouri",2021-01-22,459870,6793,6083672,1901,45,1822.875,45.75,-8.71595312830804,14.9817001968548,"outbreak",1
"Missouri",2021-01-23,461808,6811,6083672,1938,18,1773.375,43.625,-7.97626828007821,14.5748735303284,"outbreak",1
"Missouri",2021-01-24,463856,6818,6083672,2048,7,1754.625,40.625,-6.7352414791593,14.4207725202805,"outbreak",1
"Missouri",2021-01-25,464686,6825,6083672,830,7,1669.25,41.125,-9.02004578813585,13.7190992545292,"outbreak",1
"Missouri",2021-01-26,465984,6954,6083672,1298,129,1660.125,56.75,-5.35038706886236,13.6441034296392,"outbreak",1
"Missouri",2021-01-27,467531,6988,6083672,1547,34,1693,59.375,-2.64231865228763,13.9142938672565,"outbreak",1
"Missouri",2021-01-28,469567,7011,6083672,2036,23,1717.75,37.375,-1.21226127904331,14.1177072005197,"outbreak",1
"Missouri",2021-01-29,471628,7025,6083672,2061,14,1707.375,34.625,1.25335488172275,14.0324379749599,"outbreak",1
"Missouri",2021-01-30,472942,7040,6083672,1314,15,1634,30.875,-0.858856296000179,13.4293893556392,"outbreak",1
"Missouri",2021-01-31,473977,7041,6083672,1035,1,1521.125,28.75,-5.65037036842223,12.5017012751509,"outbreak",1
"Missouri",2021-02-01,474767,7044,6083672,790,3,1363.875,28.25,-11.6335989185479,11.2093074708827,"outbreak",1
"Missouri",2021-02-02,476020,7310,6083672,1253,266,1416.75,60.625,-9.5542626229685,11.6438723192177,"outbreak",1
"Missouri",2021-02-03,477228,7385,6083672,1208,75,1405.5,53.875,-7.51191056980061,11.551411713189,"outbreak",1
"Missouri",2021-02-04,478750,7411,6083672,1522,26,1402.375,52.875,-3.90389225454627,11.5257282115144,"outbreak",1
"Missouri",2021-02-05,480086,7425,6083672,1336,14,1314.875,51.75,-1.61086922503383,10.8065901646243,"outbreak",1
"Missouri",2021-02-06,481183,7444,6083672,1097,19,1194.375,52.375,-7.31055191667138,9.81623434004989,"outbreak",1
"Missouri",2021-02-07,481929,7449,6083672,746,5,1123.375,51.125,-9.27482612474834,9.23270518200192,"stable",-1
"Missouri",2021-02-08,482446,7452,6083672,517,3,1058.625,51.375,-11.3007407368445,8.70054302730325,"stable",-1
"Missouri",2021-02-09,483099,7463,6083672,653,11,1041.5,52.375,-8.9871709059923,8.55979743812618,"stable",-1
"Missouri",2021-02-10,484167,7473,6083672,1068,10,1018.375,20.375,-5.78597925726436,8.3697395257338,"stable",-1
"Missouri",2021-02-11,485252,7702,6083672,1085,229,1003,39.625,-3.95731393802953,8.24337669749454,"stable",-1
"Missouri",2021-02-12,486169,7736,6083672,917,34,927.375,40.625,-4.31482828134061,7.62183595696809,"stable",-1
"Missouri",2021-02-13,486848,7766,6083672,679,30,845.25,42.625,-6.4516956206712,6.94687353295838,"stable",-1
"Missouri",2021-02-14,487338,7771,6083672,490,5,769.375,40.875,-8.18584565374333,6.32327811229797,"stable",-1
"Missouri",2021-02-15,487775,7775,6083672,437,4,730.75,40.75,-8.95018666358081,6.00583003159934,"stable",-1
"Missouri",2021-02-16,488301,7782,6083672,526,7,731.875,41.25,-6.42703945906354,6.01507609220221,"stable",-1
"Missouri",2021-02-17,488981,7819,6083672,680,37,735.25,44.5,-3.61623703579023,6.04281427401083,"stable",-1
"Missouri",2021-02-18,489763,7997,6083672,782,178,699.5,65.5,-2.29713238978038,5.74899501485287,"stable",-1
"Missouri",2021-02-19,490386,8045,6083672,623,48,641.75,42.875,-2.92586451077573,5.2743639039054,"stable",-1
"Missouri",2021-02-20,491070,8059,6083672,684,14,612.625,40.375,-3.92032969561804,5.0349936682977,"stable",-1
"Missouri",2021-02-21,491489,8059,6083672,419,0,580.125,36.625,-5.09971609251781,4.76788525088137,"stable",-1
"Missouri",2021-02-22,491902,8062,6083672,413,3,570.5,36.375,-4.24085979651763,4.68878006572346,"stable",-1
"Missouri",2021-02-23,492477,8206,6083672,575,144,587.75,53.875,-1.77524363575157,4.83055299496751,"stable",-1
"Missouri",2021-02-24,493095,8223,6083672,618,17,599.25,55.125,-0.439701548669948,4.92506828113021,"stable",-1
"Missouri",2021-02-25,493803,8251,6083672,708,28,602.75,54,0.743794208497762,4.95383380300582,"stable",-1
"Missouri",2021-02-26,494329,8269,6083672,526,18,570.75,34,0.00821872053588688,4.69083474585744,"stable",-1
"Missouri",2021-02-27,494805,8281,6083672,476,12,552.375,29.5,-1.16294895582799,4.53981575601051,"stable",-1
"Montana",2020-01-22,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-23,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-24,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-25,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-26,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-27,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-28,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-29,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-30,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-01-31,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-01,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-02,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-03,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-04,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-05,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-06,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-07,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-08,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-09,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-10,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-11,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-12,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-13,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-14,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-15,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-16,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-17,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-18,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-19,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-20,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-21,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-22,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-23,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-24,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-25,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-26,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-27,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-28,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-02-29,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-01,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-02,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-03,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-04,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-05,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-06,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-07,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-08,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-09,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-10,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-11,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-12,0,0,1032949,0,0,0,0,0,0,"stable",-1
"Montana",2020-03-13,1,0,1032949,1,0,0.125,0,0.0242025501743068,0.00605063754357669,"stable",-1
"Montana",2020-03-14,5,0,1032949,4,0,0.625,0,0.121012750871534,0.0302531877178835,"stable",-1
"Montana",2020-03-15,6,0,1032949,1,0,0.75,0,0.145215301045841,0.0363038252614602,"stable",-1
"Montana",2020-03-16,6,0,1032949,0,0,0.75,0,0.145215301045841,0.0363038252614602,"stable",-1
"Montana",2020-03-17,8,0,1032949,2,0,1,0,0.169417851220147,0.0484051003486135,"stable",-1
"Montana",2020-03-18,10,0,1032949,2,0,1.25,0,0.121012750871534,0.0605063754357669,"stable",-1
"Montana",2020-03-19,11,0,1032949,1,0,1.375,0,0.121012750871534,0.0665570129793436,"stable",-1
"Montana",2020-03-20,20,0,1032949,9,0,2.5,0,0.338835702440295,0.121012750871534,"stable",-1
"Montana",2020-03-21,27,0,1032949,7,0,3.25,0,0.435645903137522,0.157316576132994,"stable",-1
"Montana",2020-03-22,34,0,1032949,7,0,3.625,0,0.459848453311829,0.175468488763724,"stable",-1
"Montana",2020-03-23,34,0,1032949,0,0,3.5,0,0.411443352963215,0.169417851220147,"stable",-1
"Montana",2020-03-24,51,0,1032949,17,0,5.625,0,0.605063754357669,0.272278689460951,"stable",-1
"Montana",2020-03-25,65,0,1032949,14,0,7.125,0,0.75027905540351,0.344886339983871,"stable",-1
"Montana",2020-03-26,90,0,1032949,25,0,10,0,1.23433005888965,0.484051003486135,"stable",-1
"Montana",2020-03-27,109,1,1032949,19,1,12.25,0.125,1.69417851220147,0.592962479270516,"stable",-1
"Montana",2020-03-28,129,1,1032949,20,0,13.625,0.125,1.54896321115563,0.659519492249859,"stable",-1
"Montana",2020-03-29,154,1,1032949,25,0,15.875,0.125,1.69417851220147,0.76843096803424,"stable",-1
"Montana",2020-03-30,171,5,1032949,17,4,17.125,0.625,1.37954535993549,0.828937343470007,"stable",-1
"Montana",2020-03-31,198,5,1032949,27,0,20.5,0.625,1.59736831150425,0.992304557146577,"stable",-1
"Montana",2020-04-01,208,6,1032949,10,1,19.625,0.75,1.16172240836672,0.949950094341541,"stable",-1
"Montana",2020-04-02,241,6,1032949,33,0,22,0.75,1.18592495854103,1.0649122076695,"stable",-1
"Montana",2020-04-03,243,5,1032949,2,-1,19.125,0.625,0.387240802788908,0.925747544167234,"stable",-1
