"iso3","date","confirmed","deaths","recovered","2017"
"SYR",2020-06-03,123,6,53,18269868
"SYR",2020-06-04,124,6,53,18269868
"SYR",2020-06-05,124,6,53,18269868
"SYR",2020-06-06,125,6,58,18269868
"SYR",2020-06-07,141,6,58,18269868
"SYR",2020-06-08,144,6,62,18269868
"SYR",2020-06-09,146,6,62,18269868
"SYR",2020-06-10,152,6,68,18269868
"SYR",2020-06-11,164,6,68,18269868
"SYR",2020-06-12,164,6,68,18269868
"SYR",2020-06-13,170,6,71,18269868
"SYR",2020-06-14,177,6,74,18269868
"SYR",2020-06-15,177,6,78,18269868
"SYR",2020-06-16,177,6,78,18269868
"SYR",2020-06-17,178,7,78,18269868
"SYR",2020-06-18,187,7,78,18269868
"SYR",2020-06-19,187,7,78,18269868
"SYR",2020-06-20,198,7,83,18269868
"SYR",2020-06-21,204,7,83,18269868
"SYR",2020-06-22,219,7,83,18269868
"SYR",2020-06-23,231,7,94,18269868
"SYR",2020-06-24,231,7,94,18269868
"SYR",2020-06-25,242,7,96,18269868
"SYR",2020-06-26,255,8,102,18269868
"SYR",2020-06-27,256,9,102,18269868
"SYR",2020-06-28,256,9,102,18269868
"SYR",2020-06-29,269,9,102,18269868
"SYR",2020-06-30,279,9,105,18269868
"SYR",2020-07-01,293,9,110,18269868
"SYR",2020-07-02,312,9,113,18269868
"SYR",2020-07-03,328,10,123,18269868
"SYR",2020-07-04,338,10,123,18269868
"SYR",2020-07-05,358,13,126,18269868
"SYR",2020-07-06,372,14,126,18269868
"SYR",2020-07-07,372,14,126,18269868
"SYR",2020-07-08,372,14,126,18269868
"SYR",2020-07-09,372,14,126,18269868
"SYR",2020-07-10,394,16,126,18269868
"SYR",2020-07-11,394,16,126,18269868
"SYR",2020-07-12,394,16,126,18269868
"SYR",2020-07-13,417,19,136,18269868
"SYR",2020-07-14,439,21,138,18269868
"SYR",2020-07-15,458,22,140,18269868
"SYR",2020-07-16,477,22,140,18269868
"SYR",2020-07-17,496,25,144,18269868
"SYR",2020-07-18,496,25,144,18269868
"SYR",2020-07-19,496,25,144,18269868
"SYR",2020-07-20,522,29,154,18269868
"SYR",2020-07-21,540,31,160,18269868
"SYR",2020-07-22,561,32,165,18269868
"SYR",2020-07-23,584,35,174,18269868
"SYR",2020-07-24,608,35,184,18269868
"SYR",2020-07-25,627,36,191,18269868
"SYR",2020-07-26,650,38,200,18269868
"SYR",2020-07-27,674,40,210,18269868
"SYR",2020-07-28,694,40,220,18269868
"SYR",2020-07-29,717,40,229,18269868
"SYR",2020-07-30,738,41,229,18269868
"SYR",2020-07-31,757,43,237,18269868
"SYR",2020-08-01,780,43,237,18269868
"SYR",2020-08-02,809,44,256,18269868
"SYR",2020-08-03,847,46,268,18269868
"SYR",2020-08-04,892,46,283,18269868
"SYR",2020-08-05,944,48,296,18269868
"SYR",2020-08-06,999,48,311,18269868
"SYR",2020-08-07,1060,48,311,18269868
"SYR",2020-08-08,1125,50,331,18269868
"SYR",2020-08-09,1188,52,346,18269868
"SYR",2020-08-10,1255,52,364,18269868
"SYR",2020-08-11,1327,53,385,18269868
"SYR",2020-08-12,1327,53,385,18269868
"SYR",2020-08-13,1432,55,395,18269868
"SYR",2020-08-14,1515,58,403,18269868
"SYR",2020-08-15,1593,60,408,18269868
"SYR",2020-08-16,1677,64,417,18269868
"SYR",2020-08-17,1764,68,425,18269868
"SYR",2020-08-18,1844,73,425,18269868
"SYR",2020-08-19,1927,78,445,18269868
"SYR",2020-08-20,2008,82,460,18269868
"SYR",2020-08-21,2073,83,475,18269868
"SYR",2020-08-22,2143,85,490,18269868
"SYR",2020-08-23,2217,89,505,18269868
"SYR",2020-08-24,2293,92,519,18269868
"SYR",2020-08-25,2365,95,533,18269868
"SYR",2020-08-26,2440,98,550,18269868
"SYR",2020-08-27,2504,100,569,18269868
"SYR",2020-08-28,2563,103,584,18269868
"SYR",2020-08-29,2628,106,599,18269868
"SYR",2020-08-30,2703,109,614,18269868
"SYR",2020-08-31,2765,112,629,18269868
"SYR",2020-09-01,2830,116,646,18269868
"SYR",2020-09-02,2898,120,661,18269868
"SYR",2020-09-03,2973,124,681,18269868
"SYR",2020-09-04,3041,127,698,18269868
"SYR",2020-09-05,3104,130,715,18269868
"SYR",2020-09-06,3171,134,730,18269868
"SYR",2020-09-07,3229,137,744,18269868
"SYR",2020-09-08,3289,140,760,18269868
"SYR",2020-09-09,3351,143,780,18269868
"SYR",2020-09-10,3416,147,797,18269868
"SYR",2020-09-11,3476,150,812,18269868
"SYR",2020-09-12,3506,152,827,18269868
"SYR",2020-09-13,3540,155,842,18269868
"SYR",2020-09-14,3576,157,858,18269868
"SYR",2020-09-15,3614,160,871,18269868
"SYR",2020-09-16,3654,163,889,18269868
"SYR",2020-09-17,3691,165,903,18269868
"SYR",2020-09-18,3731,168,918,18269868
"SYR",2020-09-19,3765,170,932,18269868
"SYR",2020-09-20,3800,172,946,18269868
"SYR",2020-09-21,3833,175,963,18269868
"SYR",2020-09-22,3877,178,983,18269868
"SYR",2020-09-23,3924,181,998,18269868
"SYR",2020-09-24,3966,183,1013,18269868
"SYR",2020-09-25,4001,185,1028,18269868
"SYR",2020-09-26,4038,188,1048,18269868
"SYR",2020-09-27,4072,192,1062,18269868
"SYR",2020-09-28,4102,194,1074,18269868
"SYR",2020-09-29,4148,197,1088,18269868
"SYR",2020-09-30,4200,200,1103,18269868
"SYR",2020-10-01,4247,202,1117,18269868
"SYR",2020-10-02,4289,203,1130,18269868
"SYR",2020-10-03,4329,204,1143,18269868
"SYR",2020-10-04,4366,205,1155,18269868
"SYR",2020-10-05,4411,207,1168,18269868
"SYR",2020-10-06,4457,209,1183,18269868
"SYR",2020-10-07,4504,212,1198,18269868
"SYR",2020-10-08,4566,215,1212,18269868
"SYR",2020-10-09,4616,218,1235,18269868
"SYR",2020-10-10,4673,221,1271,18269868
"SYR",2020-10-11,4718,224,1296,18269868
"SYR",2020-10-12,4774,228,1331,18269868
"SYR",2020-10-13,4826,231,1364,18269868
"SYR",2020-10-14,4883,234,1389,18269868
"SYR",2020-10-15,4931,238,1425,18269868
"SYR",2020-10-16,4987,241,1456,18269868
"SYR",2020-10-17,5033,245,1494,18269868
"SYR",2020-10-18,5077,248,1528,18269868
"SYR",2020-10-19,5134,251,1565,18269868
"SYR",2020-10-20,5180,254,1596,18269868
"SYR",2020-10-21,5224,257,1629,18269868
"SYR",2020-10-22,5267,260,1655,18269868
"SYR",2020-10-23,5319,264,1692,18269868
"SYR",2020-10-24,5359,267,1722,18269868
"SYR",2020-10-25,5408,269,1753,18269868
"SYR",2020-10-26,5461,272,1788,18269868
"SYR",2020-10-27,5528,275,1821,18269868
"SYR",2020-10-28,5580,278,1861,18269868
"SYR",2020-10-29,5633,281,1898,18269868
"SYR",2020-10-30,5683,285,1937,18269868
"SYR",2020-10-31,5728,288,1976,18269868
"SYR",2020-11-01,5789,292,2021,18269868
"SYR",2020-11-02,5843,295,2061,18269868
"SYR",2020-11-03,5888,298,2100,18269868
"SYR",2020-11-04,5964,301,2143,18269868
"SYR",2020-11-05,6040,305,2195,18269868
"SYR",2020-11-06,6102,309,2254,18269868
"SYR",2020-11-07,6147,313,2302,18269868
"SYR",2020-11-08,6215,317,2357,18269868
"SYR",2020-11-09,6284,321,2405,18269868
"SYR",2020-11-10,6352,325,2454,18269868
"SYR",2020-11-11,6421,329,2504,18269868
"SYR",2020-11-12,6486,333,2558,18269868
"SYR",2020-11-13,6552,337,2609,18269868
"SYR",2020-11-14,6613,341,2665,18269868
"SYR",2020-11-15,6684,345,2714,18269868
"SYR",2020-11-16,6759,350,2759,18269868
"SYR",2020-11-17,6836,354,2817,18269868
"SYR",2020-11-18,6919,358,2868,18269868
"SYR",2020-11-19,6991,363,2924,18269868
"SYR",2020-11-20,7079,368,2986,18269868
"SYR",2020-11-21,7154,372,3043,18269868
"SYR",2020-11-22,7225,376,3097,18269868
"SYR",2020-11-23,7295,380,3155,18269868
"SYR",2020-11-24,7369,385,3213,18269868
"SYR",2020-11-25,7459,391,3271,18269868
"SYR",2020-11-26,7542,399,3330,18269868
"SYR",2020-11-27,7635,404,3389,18269868
"SYR",2020-11-28,7715,409,3444,18269868
"SYR",2020-11-29,7797,413,3500,18269868
"SYR",2020-11-30,7887,417,3560,18269868
"SYR",2020-12-01,7973,422,3624,18269868
"SYR",2020-12-02,8059,426,3689,18269868
"SYR",2020-12-03,8147,432,3748,18269868
"SYR",2020-12-04,8233,437,3811,18269868
"SYR",2020-12-05,8320,442,3879,18269868
"SYR",2020-12-06,8403,447,3943,18269868
"SYR",2020-12-07,8490,452,4000,18269868
"SYR",2020-12-08,8580,458,4059,18269868
"SYR",2020-12-09,8675,465,4114,18269868
"SYR",2020-12-10,8787,476,4174,18269868
"SYR",2020-12-11,8911,491,4243,18269868
"SYR",2020-12-12,9041,506,4319,18269868
"SYR",2020-12-13,9166,518,4376,18269868
"SYR",2020-12-14,9302,530,4432,18269868
"SYR",2020-12-15,9452,543,4494,18269868
"SYR",2020-12-16,9603,554,4548,18269868
"SYR",2020-12-17,9759,571,4616,18269868
"SYR",2020-12-18,9928,591,4686,18269868
"SYR",2020-12-19,10050,601,4737,18269868
"SYR",2020-12-20,10195,610,4786,18269868
"SYR",2020-12-21,10318,621,4835,18269868
"SYR",2020-12-22,10442,630,4885,18269868
"SYR",2020-12-23,10571,641,4927,18269868
"SYR",2020-12-24,10701,652,4997,18269868
"SYR",2020-12-25,10821,660,5048,18269868
"SYR",2020-12-26,10932,669,5093,18269868
"SYR",2020-12-27,11033,678,5141,18269868
"SYR",2020-12-28,11138,686,5192,18269868
"SYR",2020-12-29,11243,696,5248,18269868
"SYR",2020-12-30,11344,704,5296,18269868
"SYR",2020-12-31,11434,711,5350,18269868
"SYR",2021-01-01,11526,717,5420,18269868
"SYR",2021-01-02,11616,723,5485,18269868
"SYR",2021-01-03,11710,729,5546,18269868
"SYR",2021-01-04,11799,734,5615,18269868
"SYR",2021-01-05,11890,741,5686,18269868
"SYR",2021-01-06,11988,747,5753,18269868
"SYR",2021-01-07,12084,755,5824,18269868
"SYR",2021-01-08,12179,763,5889,18269868
"SYR",2021-01-09,12274,768,5953,18269868
"SYR",2021-01-10,12364,774,6029,18269868
"SYR",2021-01-11,12462,781,6098,18269868
"SYR",2021-01-12,12558,790,6185,18269868
"SYR",2021-01-13,12660,799,6259,18269868
"SYR",2021-01-14,12760,809,6329,18269868
"SYR",2021-01-15,12850,817,6405,18269868
"SYR",2021-01-16,12942,824,6474,18269868
"SYR",2021-01-17,13036,832,6548,18269868
"SYR",2021-01-18,13132,841,6624,18269868
"SYR",2021-01-19,13224,850,6696,18269868
"SYR",2021-01-20,13313,858,6773,18269868
"SYR",2021-01-21,13398,866,6842,18269868
"SYR",2021-01-22,13479,873,6918,18269868
"SYR",2021-01-23,13557,879,6989,18269868
"SYR",2021-01-24,13628,885,7056,18269868
"SYR",2021-01-25,13697,890,7121,18269868
"SYR",2021-01-26,13762,895,7185,18269868
"SYR",2021-01-27,13823,900,7260,18269868
"SYR",2021-01-28,13885,906,7329,18269868
"SYR",2021-01-29,13944,911,7406,18269868
"SYR",2021-01-30,13998,916,7481,18269868
"SYR",2021-01-31,14048,921,7562,18269868
"SYR",2021-02-01,14096,926,7644,18269868
"SYR",2021-02-02,14142,929,7725,18269868
"SYR",2021-02-03,14202,933,7807,18269868
"SYR",2021-02-04,14267,938,7892,18269868
"SYR",2021-02-05,14338,943,7974,18269868
"SYR",2021-02-06,14408,947,8053,18269868
"SYR",2021-02-07,14477,952,8134,18269868
"SYR",2021-02-08,14551,958,8213,18269868
"SYR",2021-02-09,14611,961,8288,18269868
"SYR",2021-02-10,14668,965,8366,18269868
"SYR",2021-02-11,14724,968,8438,18269868
"SYR",2021-02-12,14765,971,8520,18269868
"SYR",2021-02-13,14820,975,8600,18269868
"SYR",2021-02-14,14863,978,8679,18269868
"SYR",2021-02-15,14906,981,8754,18269868
"SYR",2021-02-16,14951,984,8826,18269868
"SYR",2021-02-17,15001,987,8903,18269868
"SYR",2021-02-18,15045,990,8982,18269868
"SYR",2021-02-19,15094,994,9064,18269868
"SYR",2021-02-20,15143,996,9144,18269868
"SYR",2021-02-21,15179,998,9221,18269868
"SYR",2021-02-22,15230,1001,9307,18269868
"SYR",2021-02-23,15282,1004,9389,18269868
"SYR",2021-02-24,15343,1008,9468,18269868
"SYR",2021-02-25,15405,1014,9553,18269868
"SYR",2021-02-26,15467,1018,9637,18269868
"SYR",2021-02-27,15533,1023,9717,18269868
"TCD",2020-01-22,0,0,0,14899994
"TCD",2020-01-23,0,0,0,14899994
"TCD",2020-01-24,0,0,0,14899994
"TCD",2020-01-25,0,0,0,14899994
"TCD",2020-01-26,0,0,0,14899994
"TCD",2020-01-27,0,0,0,14899994
"TCD",2020-01-28,0,0,0,14899994
"TCD",2020-01-29,0,0,0,14899994
"TCD",2020-01-30,0,0,0,14899994
"TCD",2020-01-31,0,0,0,14899994
"TCD",2020-02-01,0,0,0,14899994
"TCD",2020-02-02,0,0,0,14899994
"TCD",2020-02-03,0,0,0,14899994
"TCD",2020-02-04,0,0,0,14899994
"TCD",2020-02-05,0,0,0,14899994
"TCD",2020-02-06,0,0,0,14899994
"TCD",2020-02-07,0,0,0,14899994
"TCD",2020-02-08,0,0,0,14899994
"TCD",2020-02-09,0,0,0,14899994
"TCD",2020-02-10,0,0,0,14899994
"TCD",2020-02-11,0,0,0,14899994
"TCD",2020-02-12,0,0,0,14899994
"TCD",2020-02-13,0,0,0,14899994
"TCD",2020-02-14,0,0,0,14899994
"TCD",2020-02-15,0,0,0,14899994
"TCD",2020-02-16,0,0,0,14899994
"TCD",2020-02-17,0,0,0,14899994
"TCD",2020-02-18,0,0,0,14899994
"TCD",2020-02-19,0,0,0,14899994
"TCD",2020-02-20,0,0,0,14899994
"TCD",2020-02-21,0,0,0,14899994
"TCD",2020-02-22,0,0,0,14899994
"TCD",2020-02-23,0,0,0,14899994
"TCD",2020-02-24,0,0,0,14899994
"TCD",2020-02-25,0,0,0,14899994
"TCD",2020-02-26,0,0,0,14899994
"TCD",2020-02-27,0,0,0,14899994
"TCD",2020-02-28,0,0,0,14899994
"TCD",2020-02-29,0,0,0,14899994
"TCD",2020-03-01,0,0,0,14899994
"TCD",2020-03-02,0,0,0,14899994
"TCD",2020-03-03,0,0,0,14899994
"TCD",2020-03-04,0,0,0,14899994
"TCD",2020-03-05,0,0,0,14899994
"TCD",2020-03-06,0,0,0,14899994
"TCD",2020-03-07,0,0,0,14899994
"TCD",2020-03-08,0,0,0,14899994
"TCD",2020-03-09,0,0,0,14899994
"TCD",2020-03-10,0,0,0,14899994
"TCD",2020-03-11,0,0,0,14899994
"TCD",2020-03-12,0,0,0,14899994
"TCD",2020-03-13,0,0,0,14899994
"TCD",2020-03-14,0,0,0,14899994
"TCD",2020-03-15,0,0,0,14899994
"TCD",2020-03-16,0,0,0,14899994
"TCD",2020-03-17,0,0,0,14899994
"TCD",2020-03-18,0,0,0,14899994
"TCD",2020-03-19,1,0,0,14899994
"TCD",2020-03-20,1,0,0,14899994
"TCD",2020-03-21,1,0,0,14899994
"TCD",2020-03-22,1,0,0,14899994
"TCD",2020-03-23,1,0,0,14899994
"TCD",2020-03-24,3,0,0,14899994
"TCD",2020-03-25,3,0,0,14899994
"TCD",2020-03-26,3,0,0,14899994
"TCD",2020-03-27,3,0,0,14899994
"TCD",2020-03-28,3,0,0,14899994
"TCD",2020-03-29,3,0,0,14899994
"TCD",2020-03-30,5,0,0,14899994
"TCD",2020-03-31,7,0,0,14899994
"TCD",2020-04-01,7,0,0,14899994
"TCD",2020-04-02,8,0,0,14899994
"TCD",2020-04-03,8,0,0,14899994
"TCD",2020-04-04,9,0,0,14899994
"TCD",2020-04-05,9,0,0,14899994
"TCD",2020-04-06,9,0,0,14899994
"TCD",2020-04-07,10,0,2,14899994
"TCD",2020-04-08,10,0,2,14899994
"TCD",2020-04-09,11,0,2,14899994
"TCD",2020-04-10,11,0,2,14899994
"TCD",2020-04-11,11,0,2,14899994
"TCD",2020-04-12,18,0,2,14899994
"TCD",2020-04-13,23,0,2,14899994
"TCD",2020-04-14,23,0,2,14899994
"TCD",2020-04-15,23,0,2,14899994
"TCD",2020-04-16,27,0,5,14899994
"TCD",2020-04-17,27,0,5,14899994
"TCD",2020-04-18,33,0,8,14899994
"TCD",2020-04-19,33,0,8,14899994
"TCD",2020-04-20,33,0,8,14899994
"TCD",2020-04-21,33,0,8,14899994
"TCD",2020-04-22,33,0,8,14899994
"TCD",2020-04-23,33,0,8,14899994
"TCD",2020-04-24,40,0,8,14899994
"TCD",2020-04-25,46,0,15,14899994
"TCD",2020-04-26,46,0,15,14899994
"TCD",2020-04-27,46,0,15,14899994
"TCD",2020-04-28,52,2,19,14899994
"TCD",2020-04-29,52,2,19,14899994
"TCD",2020-04-30,73,5,33,14899994
"TCD",2020-05-01,73,5,33,14899994
"TCD",2020-05-02,117,10,39,14899994
"TCD",2020-05-03,117,10,39,14899994
"TCD",2020-05-04,117,10,39,14899994
"TCD",2020-05-05,170,17,43,14899994
"TCD",2020-05-06,170,17,43,14899994
"TCD",2020-05-07,253,27,50,14899994
"TCD",2020-05-08,260,28,50,14899994
"TCD",2020-05-09,322,31,53,14899994
"TCD",2020-05-10,322,31,53,14899994
"TCD",2020-05-11,322,31,53,14899994
"TCD",2020-05-12,357,40,76,14899994
"TCD",2020-05-13,372,42,78,14899994
"TCD",2020-05-14,399,46,83,14899994
"TCD",2020-05-15,428,48,88,14899994
"TCD",2020-05-16,474,50,111,14899994
"TCD",2020-05-17,503,53,117,14899994
"TCD",2020-05-18,519,53,117,14899994
"TCD",2020-05-19,545,56,139,14899994
"TCD",2020-05-20,565,57,177,14899994
"TCD",2020-05-21,588,58,186,14899994
"TCD",2020-05-22,611,58,196,14899994
"TCD",2020-05-23,648,60,204,14899994
"TCD",2020-05-24,675,60,215,14899994
"TCD",2020-05-25,687,61,244,14899994
"TCD",2020-05-26,700,62,303,14899994
"TCD",2020-05-27,715,64,359,14899994
"TCD",2020-05-28,726,65,413,14899994
"TCD",2020-05-29,759,65,444,14899994
"TCD",2020-05-30,759,65,470,14899994
"TCD",2020-05-31,778,65,491,14899994
"TCD",2020-06-01,790,66,539,14899994
"TCD",2020-06-02,803,66,562,14899994
"TCD",2020-06-03,820,66,590,14899994
"TCD",2020-06-04,828,66,633,14899994
"TCD",2020-06-05,836,68,657,14899994
"TCD",2020-06-06,836,69,672,14899994
"TCD",2020-06-07,837,69,672,14899994
"TCD",2020-06-08,839,70,685,14899994
"TCD",2020-06-09,844,71,706,14899994
"TCD",2020-06-10,846,72,706,14899994
"TCD",2020-06-11,848,72,706,14899994
"TCD",2020-06-12,848,72,711,14899994
"TCD",2020-06-13,848,72,718,14899994
"TCD",2020-06-14,850,73,720,14899994
"TCD",2020-06-15,850,73,720,14899994
"TCD",2020-06-16,853,74,720,14899994
"TCD",2020-06-17,854,74,721,14899994
"TCD",2020-06-18,854,74,733,14899994
"TCD",2020-06-19,858,74,742,14899994
"TCD",2020-06-20,858,74,746,14899994
"TCD",2020-06-21,858,74,752,14899994
"TCD",2020-06-22,858,74,755,14899994
"TCD",2020-06-23,860,74,757,14899994
"TCD",2020-06-24,860,74,770,14899994
"TCD",2020-06-25,863,74,774,14899994
"TCD",2020-06-26,865,74,778,14899994
"TCD",2020-06-27,865,74,778,14899994
"TCD",2020-06-28,866,74,780,14899994
"TCD",2020-06-29,866,74,781,14899994
"TCD",2020-06-30,866,74,781,14899994
"TCD",2020-07-01,866,74,785,14899994
"TCD",2020-07-02,868,74,785,14899994
"TCD",2020-07-03,871,74,786,14899994
"TCD",2020-07-04,871,74,787,14899994
"TCD",2020-07-05,872,74,787,14899994
"TCD",2020-07-06,872,74,787,14899994
"TCD",2020-07-07,873,74,788,14899994
"TCD",2020-07-08,873,74,788,14899994
"TCD",2020-07-09,873,74,788,14899994
"TCD",2020-07-10,874,74,789,14899994
"TCD",2020-07-11,874,74,790,14899994
"TCD",2020-07-12,880,75,790,14899994
"TCD",2020-07-13,880,75,792,14899994
"TCD",2020-07-14,884,75,798,14899994
"TCD",2020-07-15,885,75,799,14899994
"TCD",2020-07-16,886,75,799,14899994
"TCD",2020-07-17,887,75,800,14899994
"TCD",2020-07-18,889,75,800,14899994
"TCD",2020-07-19,889,75,801,14899994
"TCD",2020-07-20,889,75,801,14899994
"TCD",2020-07-21,889,75,803,14899994
"TCD",2020-07-22,889,75,805,14899994
"TCD",2020-07-23,915,75,805,14899994
"TCD",2020-07-24,915,75,805,14899994
"TCD",2020-07-25,915,75,810,14899994
"TCD",2020-07-26,915,75,810,14899994
"TCD",2020-07-27,922,75,810,14899994
"TCD",2020-07-28,926,75,810,14899994
"TCD",2020-07-29,926,75,813,14899994
"TCD",2020-07-30,935,75,813,14899994
"TCD",2020-07-31,936,75,813,14899994
"TCD",2020-08-01,936,75,813,14899994
"TCD",2020-08-02,936,75,813,14899994
"TCD",2020-08-03,936,75,814,14899994
"TCD",2020-08-04,938,75,814,14899994
"TCD",2020-08-05,939,75,835,14899994
"TCD",2020-08-06,942,76,838,14899994
"TCD",2020-08-07,942,76,838,14899994
"TCD",2020-08-08,942,76,839,14899994
"TCD",2020-08-09,944,76,839,14899994
"TCD",2020-08-10,945,76,843,14899994
"TCD",2020-08-11,946,76,859,14899994
"TCD",2020-08-12,949,76,859,14899994
"TCD",2020-08-13,949,76,860,14899994
"TCD",2020-08-14,951,76,862,14899994
"TCD",2020-08-15,952,76,864,14899994
"TCD",2020-08-16,956,76,865,14899994
"TCD",2020-08-17,959,76,865,14899994
"TCD",2020-08-18,970,76,865,14899994
"TCD",2020-08-19,971,76,868,14899994
"TCD",2020-08-20,972,76,869,14899994
"TCD",2020-08-21,981,76,869,14899994
"TCD",2020-08-22,982,76,869,14899994
"TCD",2020-08-23,986,76,870,14899994
"TCD",2020-08-24,987,76,870,14899994
"TCD",2020-08-25,995,77,871,14899994
"TCD",2020-08-26,998,77,873,14899994
"TCD",2020-08-27,1004,77,875,14899994
"TCD",2020-08-28,1008,77,878,14899994
"TCD",2020-08-29,1008,77,878,14899994
"TCD",2020-08-30,1012,77,878,14899994
"TCD",2020-08-31,1013,77,880,14899994
"TCD",2020-09-01,1017,77,884,14899994
"TCD",2020-09-02,1017,77,904,14899994
"TCD",2020-09-03,1018,77,908,14899994
"TCD",2020-09-04,1023,77,914,14899994
"TCD",2020-09-05,1034,77,914,14899994
"TCD",2020-09-06,1039,79,918,14899994
"TCD",2020-09-07,1040,79,919,14899994
"TCD",2020-09-08,1045,79,927,14899994
"TCD",2020-09-09,1048,79,931,14899994
"TCD",2020-09-10,1051,79,932,14899994
"TCD",2020-09-11,1081,79,934,14899994
"TCD",2020-09-12,1083,80,938,14899994
"TCD",2020-09-13,1084,80,938,14899994
"TCD",2020-09-14,1085,81,940,14899994
"TCD",2020-09-15,1087,81,944,14899994
"TCD",2020-09-16,1090,81,960,14899994
"TCD",2020-09-17,1115,81,962,14899994
"TCD",2020-09-18,1147,81,966,14899994
"TCD",2020-09-19,1149,81,966,14899994
"TCD",2020-09-20,1151,81,967,14899994
"TCD",2020-09-21,1153,81,967,14899994
"TCD",2020-09-22,1155,81,967,14899994
"TCD",2020-09-23,1164,82,997,14899994
"TCD",2020-09-24,1171,82,1003,14899994
"TCD",2020-09-25,1175,83,1004,14899994
"TCD",2020-09-26,1177,83,1005,14899994
"TCD",2020-09-27,1178,84,1005,14899994
"TCD",2020-09-28,1185,85,1006,14899994
"TCD",2020-09-29,1193,85,1007,14899994
"TCD",2020-09-30,1200,85,1007,14899994
"TCD",2020-10-01,1203,85,1067,14899994
"TCD",2020-10-02,1211,85,1070,14899994
"TCD",2020-10-03,1214,85,1075,14899994
"TCD",2020-10-04,1217,86,1075,14899994
"TCD",2020-10-05,1223,86,1075,14899994
"TCD",2020-10-06,1238,88,1077,14899994
"TCD",2020-10-07,1251,89,1090,14899994
"TCD",2020-10-08,1262,89,1098,14899994
"TCD",2020-10-09,1274,90,1102,14899994
"TCD",2020-10-10,1291,92,1103,14899994
"TCD",2020-10-11,1304,92,1115,14899994
"TCD",2020-10-12,1308,92,1117,14899994
"TCD",2020-10-13,1321,92,1120,14899994
"TCD",2020-10-14,1329,92,1120,14899994
"TCD",2020-10-15,1350,92,1120,14899994
"TCD",2020-10-16,1361,93,1138,14899994
"TCD",2020-10-17,1365,93,1179,14899994
"TCD",2020-10-18,1379,93,1181,14899994
"TCD",2020-10-19,1390,93,1194,14899994
"TCD",2020-10-20,1399,93,1199,14899994
"TCD",2020-10-21,1404,96,1221,14899994
"TCD",2020-10-22,1410,96,1223,14899994
"TCD",2020-10-23,1423,96,1234,14899994
"TCD",2020-10-24,1434,96,1254,14899994
"TCD",2020-10-25,1437,96,1268,14899994
"TCD",2020-10-26,1441,96,1277,14899994
"TCD",2020-10-27,1460,96,1290,14899994
"TCD",2020-10-28,1468,97,1306,14899994
"TCD",2020-10-29,1473,97,1307,14899994
"TCD",2020-10-30,1483,98,1314,14899994
"TCD",2020-10-31,1483,98,1314,14899994
"TCD",2020-11-01,1498,98,1324,14899994
"TCD",2020-11-02,1499,98,1329,14899994
"TCD",2020-11-03,1513,98,1331,14899994
"TCD",2020-11-04,1517,99,1351,14899994
"TCD",2020-11-05,1529,99,1354,14899994
"TCD",2020-11-06,1538,99,1362,14899994
"TCD",2020-11-07,1543,99,1365,14899994
"TCD",2020-11-08,1547,99,1382,14899994
"TCD",2020-11-09,1551,99,1394,14899994
"TCD",2020-11-10,1561,99,1413,14899994
"TCD",2020-11-11,1565,99,1420,14899994
"TCD",2020-11-12,1578,100,1428,14899994
"TCD",2020-11-13,1589,100,1435,14899994
"TCD",2020-11-14,1591,100,1439,14899994
"TCD",2020-11-15,1597,101,1443,14899994
"TCD",2020-11-16,1603,101,1448,14899994
"TCD",2020-11-17,1608,101,1450,14899994
"TCD",2020-11-18,1616,101,1457,14899994
"TCD",2020-11-19,1620,101,1463,14899994
"TCD",2020-11-20,1626,101,1465,14899994
"TCD",2020-11-21,1633,101,1469,14899994
"TCD",2020-11-22,1642,101,1469,14899994
"TCD",2020-11-23,1648,101,1476,14899994
"TCD",2020-11-24,1649,101,1493,14899994
"TCD",2020-11-25,1655,101,1494,14899994
"TCD",2020-11-26,1661,101,1496,14899994
"TCD",2020-11-27,1663,101,1499,14899994
"TCD",2020-11-28,1663,101,1504,14899994
"TCD",2020-11-29,1682,101,1515,14899994
"TCD",2020-11-30,1688,101,1525,14899994
"TCD",2020-12-01,1700,102,1532,14899994
"TCD",2020-12-02,1705,102,1539,14899994
"TCD",2020-12-03,1708,102,1539,14899994
"TCD",2020-12-04,1719,102,1555,14899994
"TCD",2020-12-05,1722,102,1561,14899994
"TCD",2020-12-06,1725,102,1564,14899994
"TCD",2020-12-07,1728,102,1571,14899994
"TCD",2020-12-08,1729,102,1573,14899994
"TCD",2020-12-09,1732,102,1581,14899994
"TCD",2020-12-10,1739,102,1587,14899994
"TCD",2020-12-11,1745,102,1595,14899994
"TCD",2020-12-12,1751,102,1603,14899994
"TCD",2020-12-13,1770,102,1607,14899994
"TCD",2020-12-14,1771,102,1608,14899994
"TCD",2020-12-15,1784,102,1611,14899994
"TCD",2020-12-16,1800,102,1620,14899994
"TCD",2020-12-17,1818,102,1626,14899994
"TCD",2020-12-18,1839,102,1630,14899994
"TCD",2020-12-19,1867,102,1632,14899994
"TCD",2020-12-20,1890,102,1632,14899994
"TCD",2020-12-21,1902,102,1633,14899994
"TCD",2020-12-22,1916,102,1634,14899994
"TCD",2020-12-23,1938,102,1638,14899994
"TCD",2020-12-24,1958,102,1651,14899994
